rooms,area_m2,price,floor,total_floor,is_new_building,place
3,90,650,9,10,1,Xalqlar Dostluğu m.
3,136,1000,3,12,1,İnşaatçılar m.
3,145,1550,16,17,1,Nəsimi r.
2,62,450,4,16,1,Xırdalan
2,67,750,8,16,1,28 May m.
2,87,700,4,18,1,Binəqədi r.
3,140,1500,13,17,1,Gənclik m.
3,128,1800,5,16,1,28 May m.
2,54,550,3,4,0,Nəsimi r.
2,81,799,2,10,1,Nizami m.
3,86,650,7,16,1,Əhmədli q.
2,85,800,7,16,1,28 May m.
2,60,400,8,9,0,Yeni Günəşli q.
3,85,800,6,10,1,Nizami m.
4,240,3800,4,16,1,Sahil m.
2,80,800,2,9,0,Nizami m.
3,82,1400,14,16,1,28 May m.
3,100,850,1,5,0,Nəriman Nərimanov m.
2,90,1000,20,21,1,Elmlər Akademiyası m.
2,90,2500,1,32,1,Nəsimi r.
3,85,900,2,5,0,28 May m.
3,90,1200,5,9,0,Elmlər Akademiyası m.
2,56,450,13,16,1,Xırdalan
2,85,1200,3,18,1,Nizami m.
2,80,550,6,11,1,Xalqlar Dostluğu m.
2,110,235,3,7,0,Xırdalan
2,60,500,10,16,1,Həzi Aslanov m.
3,79,650,3,5,0,28 May m.
3,90,650,2,2,0,Sahil m.
4,185,2500,19,27,1,Şah İsmayıl Xətai m.
4,140,2500,3,7,0,Ağ şəhər q.
2,70,649,2,5,0,Nizami m.
2,70,1400,12,20,1,Elmlər Akademiyası m.
2,90,1350,9,15,1,Şah İsmayıl Xətai m.
2,50,1800,4,4,0,28 May m.
2,55,600,17,19,1,Memar Əcəmi m.
3,130,1200,16,20,1,8 Noyabr m.
2,65,440,5,5,0,Neftçilər m.
4,120,750,9,9,0,Memar Əcəmi m.
2,60,700,10,17,1,Azadlıq Prospekti m.
2,70,1700,5,6,0,Ağ şəhər q.
2,60,1000,10,14,1,Nəriman Nərimanov m.
2,75,450,3,9,0,Sumqayıt
3,160,1200,5,23,1,Elmlər Akademiyası m.
3,80,250,8,16,1,Xətai r.
3,60,450,1,9,0,Xətai r.
3,80,750,13,17,1,20 Yanvar m.
4,110,800,3,9,0,Azadlıq Prospekti m.
2,150,1500,1,9,0,İçəri Şəhər m.
2,86,650,5,9,0,Neftçilər m.
3,80,830,3,5,0,Nərimanov r.
2,50,1200,11,17,1,28 May m.
3,100,225,3,4,0,Nəsimi r.
2,60,699,9,16,1,Azadlıq Prospekti m.
3,150,449,3,16,1,Elmlər Akademiyası m.
4,140,1099,1,4,0,Şah İsmayıl Xətai m.
2,82,750,9,17,1,Həzi Aslanov m.
2,40,650,8,16,1,İnşaatçılar m.
2,65,650,13,15,1,Yeni Yasamal q.
1,60,1200,4,7,0,Abşeron r.
3,110,700,15,16,1,20 Yanvar m.
3,160,1400,7,8,0,Nizami m.
2,86,780,14,18,1,Memar Əcəmi m.
2,60,750,10,17,1,8 Noyabr m.
3,120,1000,6,16,1,8 Noyabr m.
3,110,700,15,16,1,20 Yanvar m.
2,80,700,14,16,1,Yeni Yasamal q.
3,125,800,12,16,1,Qara Qarayev m.
3,144,900,11,12,1,Gəncə
2,64,520,12,18,1,Həzi Aslanov m.
3,180,1300,11,16,1,Nizami m.
2,90,1100,15,18,1,8 Noyabr m.
3,70,700,4,12,1,Səbail r.
5,160,1100,19,20,1,8 Noyabr m.
4,110,900,3,9,0,Azadlıq Prospekti m.
3,170,2000,4,20,1,28 May m.
3,135,1200,7,8,0,8 Noyabr m.
3,165,850,2,18,1,8 Noyabr m.
3,100,800,4,9,0,Elmlər Akademiyası m.
3,155,800,13,19,1,Nəriman Nərimanov m.
3,95,1150,14,17,1,Memar Əcəmi m.
2,65,600,12,20,1,20 Yanvar m.
3,136,1000,3,12,1,İnşaatçılar m.
3,100,900,4,5,0,Nizami m.
2,65,500,13,17,1,8 Noyabr m.
4,120,500,5,9,0,Həzi Aslanov m.
3,130,1300,18,19,1,Şah İsmayıl Xətai m.
2,65,1600,5,6,0,Ağ şəhər q.
3,100,850,6,9,0,Nərimanov r.
2,59,649,17,17,1,20 Yanvar m.
3,120,800,14,16,1,Həzi Aslanov m.
2,60,750,2,5,0,Qara Qarayev m.
2,55,850,7,15,1,28 May m.
3,150,1000,7,17,1,Nəsimi r.
2,60,700,12,18,1,Badamdar q.
2,55,900,4,5,0,Elmlər Akademiyası m.
3,150,1200,14,16,1,Koroğlu m.
2,65,850,9,16,1,Nəsimi r.
2,100,1250,13,15,1,28 May m.
3,168,1400,7,8,0,Nizami m.
2,58,600,6,9,0,Həzi Aslanov m.
2,60,1200,12,16,1,28 May m.
2,70,1100,5,17,1,28 May m.
3,102,1600,17,21,1,Şah İsmayıl Xətai m.
3,140,2700,5,7,0,Ağ şəhər q.
3,90,900,10,16,1,Qara Qarayev m.
2,100,2200,5,7,0,Ağ şəhər q.
2,40,680,6,16,1,Yeni Yasamal q.
2,75,750,8,19,1,8 Noyabr m.
2,54,650,17,17,1,20 Yanvar m.
3,120,900,2,16,1,Həzi Aslanov m.
2,65,1000,6,17,1,Nəsimi r.
3,120,1600,10,17,1,Nəsimi r.
3,130,800,14,19,1,Nəriman Nərimanov m.
2,70,900,11,18,1,Şah İsmayıl Xətai m.
3,97,1100,15,18,1,Koroğlu m.
2,75,1900,3,8,0,Ağ şəhər q.
4,99,530,7,9,0,Hövsan q.
3,80,850,11,18,1,20 Yanvar m.
2,80,750,8,16,1,Nəsimi r.
2,68,400,3,7,0,Masazır q.
3,80,700,2,2,0,Memar Əcəmi m.
2,100,1000,2,6,0,Nəriman Nərimanov m.
3,80,550,14,20,1,Əhmədli m.
3,90,1200,2,5,0,Sahil m.
3,60,750,3,16,1,Yasamal r.
3,155,1800,7,16,1,Nərimanov r.
2,70,700,16,18,1,Qara Qarayev m.
2,60,1100,8,16,1,Nəriman Nərimanov m.
2,110,1100,4,17,1,Nəsimi r.
2,110,900,3,16,1,Nəriman Nərimanov m.
3,70,800,9,19,1,Memar Əcəmi m.
2,70,700,8,16,1,Badamdar q.
3,130,1700,8,16,1,Gənclik m.
3,157,2800,18,20,1,Ağ şəhər q.
3,130,2800,11,17,1,Nəriman Nərimanov m.
2,55,800,2,5,0,28 May m.
2,45,700,6,12,1,Yasamal r.
2,88,750,9,18,1,Həzi Aslanov q.
3,70,850,3,5,0,Nəriman Nərimanov m.
2,78,1700,6,14,1,Gənclik m.
2,90,2500,20,22,1,28 May m.
2,63,2000,4,20,1,Ağ şəhər q.
3,160,2000,4,12,1,İçəri Şəhər m.
2,60,800,4,15,1,Qara Qarayev m.
2,98,950,14,17,1,Qara Qarayev m.
3,120,850,15,16,1,Elmlər Akademiyası m.
3,80,870,6,16,1,20 Yanvar m.
2,60,1560,13,16,1,Nizami m.
2,98,950,14,17,1,Qara Qarayev m.
3,104,1300,5,18,1,Koroğlu m.
2,45,650,2,5,0,Nizami m.
3,55,900,3,5,0,Qara Qarayev m.
3,100,450,3,3,0,Badamdar q.
3,170,2200,3,6,0,Şah İsmayıl Xətai m.
2,90,750,16,18,1,8
3,105,980,2,14,1,Nizami m.
3,102,1000,20,24,1,Şah İsmayıl Xətai m.
2,60,750,3,5,0,Memar Əcəmi m.
2,75,800,5,11,1,7
4,75,900,3,5,0,Nəsimi r.
3,124,950,8,12,1,Nəriman Nərimanov m.
3,168,1399,7,8,0,Nizami m.
2,45,300,2,2,0,Sulutəpə q.
3,160,1500,4,17,1,28 May m.
2,50,800,14,16,1,Qara Qarayev m.
4,172,1600,15,22,1,28 May m.
2,66,550,9,14,1,Həzi Aslanov m.
3,104,1300,7,18,1,Koroğlu m.
2,80,820,15,18,1,20 Yanvar m.
4,220,1500,13,18,1,28 May m.
3,160,1790,15,20,1,Şah İsmayıl Xətai m.
3,82,850,12,15,1,Neftçilər m.
2,62,600,2,6,0,Elmlər Akademiyası m.
2,90,750,4,14,1,20 Yanvar m.
2,68,580,16,16,1,9
3,135,900,11,16,1,İnşaatçılar m.
2,50,450,7,9,0,Yeni Günəşli q.
3,110,750,3,3,0,Nəsimi r.
4,172,1600,15,22,1,28 May m.
2,65,650,16,18,1,Nəsimi m.
3,45,490,5,11,1,Həzi Aslanov m.
2,70,420,4,11,1,Xırdalan
3,104,1300,11,18,1,Nərimanov r.
2,70,300,5,5,0,Gəncə
3,118,1300,5,16,1,Nəsimi r.
3,90,899,4,18,1,20 Yanvar m.
2,60,500,3,5,0,Xırdalan
3,168,1400,7,8,0,Nizami m.
2,75,750,9,18,1,8 Noyabr m.
3,130,800,14,19,1,Nəriman Nərimanov m.
2,50,1500,6,6,0,Xətai r.
2,78,1000,5,20,1,Nəsimi r.
1,45,1200,4,4,0,Sahil m.
3,130,800,14,19,1,Nərimanov r.
3,90,900,4,18,1,20 Yanvar m.
3,145,2000,17,27,1,8 Noyabr m.
2,65,600,2,5,0,Qara Qarayev m.
2,55,650,15,17,1,İnşaatçılar m.
3,70,750,1,2,0,Nizami m.
2,75,600,10,12,1,Yeni Yasamal q.
2,70,650,11,13,1,Xalqlar Dostluğu m.
2,65,700,12,18,1,İnşaatçılar m.
2,75,700,8,19,1,Nəsimi r.
3,80,650,3,9,0,Azadlıq Prospekti m.
3,103,1200,6,16,1,Nəriman Nərimanov m.
2,60,650,6,15,1,Qara Qarayev m.
4,120,749,9,9,0,Nəsimi r.
2,72,750,2,5,0,Gənclik m.
2,50,500,4,5,0,Xalqlar Dostluğu m.
3,80,550,14,19,1,Əhmədli q.
3,135,900,11,16,1,İnşaatçılar m.
2,50,600,1,5,0,Qara Qarayev m.
3,95,799,7,9,0,Nizami m.
4,150,1600,13,18,1,Şah İsmayıl Xətai m.
2,80,1400,14,22,1,Şah İsmayıl Xətai m.
3,80,500,4,9,0,Yeni Günəşli q.
2,60,1100,4,5,0,Sahil m.
3,70,700,14,18,1,8 Noyabr m.
2,90,800,7,17,1,28 May m.
2,85,1000,7,18,1,28 May m.
2,60,750,3,8,0,Nəriman Nərimanov m.
3,100,1200,4,16,1,Nəriman Nərimanov m.
2,55,800,10,17,1,28 May m.
2,52,700,7,13,1,İnşaatçılar m.
3,156,2300,11,22,1,Elmlər Akademiyası m.
2,50,650,10,16,1,İnşaatçılar m.
2,60,650,2,9,0,İnşaatçılar m.
3,135,1200,7,17,1,Nəsimi r.
3,80,650,3,9,0,Azadlıq Prospekti m.
2,55,600,11,12,1,Xətai r.
2,71,1300,10,24,1,Şah İsmayıl Xətai m.
3,150,1500,13,19,1,Elmlər Akademiyası m.
3,75,750,9,10,1,Səbail r.
5,270,2990,12,21,1,Şah İsmayıl Xətai m.
3,145,1300,6,17,1,Nəsimi r.
2,50,850,17,20,1,20 Yanvar m.
2,100,1500,6,7,0,Ağ şəhər q.
2,77,700,6,13,1,Nizami m.
2,73,900,14,17,1,28 May m.
3,100,1500,7,27,1,8 Noyabr m.
3,100,1300,12,16,1,Şah İsmayıl Xətai m.
2,65,1000,5,16,1,Şah İsmayıl Xətai m.
2,75,750,8,19,1,8 Noyabr m.
4,172,1600,14,22,1,28 May m.
2,85,1500,2,5,0,Sahil m.
3,80,800,11,16,1,20 Yanvar m.
2,60,1550,13,16,1,Nizami m.
2,60,650,2,5,0,Elmlər Akademiyası m.
3,140,1399,8,17,1,28 May m.
3,105,1800,3,7,0,Ağ şəhər q.
2,77,1700,3,4,0,Sahil m.
3,106,1200,6,16,1,Nəriman Nərimanov m.
3,95,900,5,16,1,Badamdar q.
3,147,1600,19,27,1,8 Noyabr m.
3,70,800,2,5,0,İçəri Şəhər m.
4,155,1800,2,18,1,Şah İsmayıl Xətai m.
2,60,600,3,18,1,7
3,110,1500,25,27,1,8 Noyabr m.
2,75,750,8,20,1,8 Noyabr m.
3,145,1499,19,28,1,8 Noyabr m.
3,70,900,1,5,0,Nizami m.
2,75,1000,10,18,1,Şah İsmayıl Xətai m.
2,68,1400,12,17,1,Şah İsmayıl Xətai m.
2,85,1100,15,16,1,Nəriman Nərimanov m.
3,127,2200,15,16,1,Şah İsmayıl Xətai m.
4,120,750,9,9,0,Binəqədi r.
3,120,1700,11,27,1,8 Noyabr m.
2,70,1000,17,18,1,Nəsimi r.
3,110,1500,5,12,1,8 Noyabr m.
3,130,1600,9,9,0,Nizami m.
2,100,1200,10,17,1,Nəsimi r.
3,150,1500,8,27,1,8 Noyabr m.
2,70,1000,10,17,1,8 Noyabr m.
2,67,700,12,23,1,20 Yanvar m.
2,50,500,3,5,0,Memar Əcəmi m.
3,120,1300,3,7,0,Ağ şəhər q.
2,75,750,14,18,1,Qara Qarayev m.
3,70,430,2,9,0,Masazır q.
2,70,700,5,5,0,Elmlər Akademiyası m.
2,50,350,3,5,0,Sumqayıt
4,120,900,6,9,0,Nərimanov r.
2,100,1500,12,20,1,Nizami m.
3,110,1400,6,16,1,8 Noyabr m.
2,65,1300,9,20,1,Şah İsmayıl Xətai m.
2,70,850,6,11,1,Nəsimi r.
2,61,600,3,18,1,Azadlıq Prospekti m.
2,60,700,4,4,0,20 Yanvar m.
2,75,750,9,18,1,8 Noyabr m.
2,50,680,10,20,1,İnşaatçılar m.
2,45,350,3,5,0,Sumqayıt
2,95,1000,13,16,1,28 May m.
2,60,700,10,17,1,Nəsimi m.
3,75,800,5,5,0,Nəriman Nərimanov m.
6,400,3500,6,23,1,Şah İsmayıl Xətai m.
2,50,1050,5,15,1,28 May m.
2,110,1500,16,21,1,28 May m.
3,150,3000,9,33,1,Səbail r.
3,130,2200,5,7,0,Ağ şəhər q.
2,95,2300,3,33,1,Səbail r.
3,136,1000,3,12,1,İnşaatçılar m.
4,180,2700,3,7,0,Ağ şəhər q.
3,140,2000,17,22,1,28 May m.
4,230,2500,12,20,1,Elmlər Akademiyası m.
4,130,749,9,9,0,9
3,160,1800,14,22,1,Nəsimi r.
2,45,450,5,5,0,Memar Əcəmi m.
2,65,550,5,9,0,Əhmədli m.
4,220,4500,8,33,1,Səbail r.
3,120,2600,6,33,1,Səbail r.
2,95,2200,8,33,1,Səbail r.
3,110,1850,11,12,1,İçəri Şəhər m.
3,140,2500,4,8,0,Ağ şəhər q.
3,130,3300,8,33,1,Səbail r.
3,90,1800,7,7,0,Şah İsmayıl Xətai m.
2,68,1090,9,16,1,Gənclik m.
2,82,800,8,16,1,8 Noyabr m.
3,130,1200,13,17,1,Gənclik m.
4,120,749,9,9,0,Binəqədi r.
3,130,1000,2,14,1,8 Noyabr m.
3,90,1200,2,4,0,Sahil m.
3,105,600,3,10,1,Həzi Aslanov m.
4,181,1550,16,24,1,28 May m.
3,165,1200,4,16,1,28 May m.
2,90,750,4,14,1,20 Yanvar m.
2,54,750,12,15,1,İnşaatçılar m.
3,65,500,1,9,0,Yeni Günəşli q.
2,62,600,5,5,0,Azadlıq Prospekti m.
2,65,700,7,9,0,Yasamal r.
3,170,3500,8,17,1,28 May m.
3,125,2200,5,16,1,Sahil m.
2,83,1700,12,20,1,Ağ şəhər q.
3,130,2800,11,17,1,Nəriman Nərimanov m.
2,50,700,8,19,1,20 Yanvar m.
4,90,700,6,9,0,Memar Əcəmi m.
2,72,750,8,19,1,8 Noyabr m.
4,180,1600,15,22,1,28 May m.
2,77,750,8,19,1,8 Noyabr m.
4,90,800,3,9,0,Azadlıq Prospekti m.
2,85,1100,13,16,1,Nəriman Nərimanov m.
3,100,700,1,5,0,Bayıl q.
3,138,2200,5,7,0,Ağ şəhər q.
2,80,699,8,19,1,8 Noyabr m.
2,72,750,8,19,1,8 Noyabr m.
2,95,1800,7,17,1,Səbail r.
3,140,1350,5,14,1,Nəsimi r.
3,110,1000,10,14,1,20 Yanvar m.
4,120,750,9,9,0,9
2,54,750,5,5,0,Sahil m.
2,60,600,3,19,1,Azadlıq Prospekti m.
3,100,1000,7,8,0,Nəriman Nərimanov m.
2,72,750,8,19,1,Nəsimi r.
2,70,950,5,6,0,Nəriman Nərimanov m.
2,60,750,17,23,1,İnşaatçılar m.
4,100,850,3,9,0,Azadlıq Prospekti m.
2,70,799,4,12,1,Bayıl q.
4,150,1600,13,18,1,Şah İsmayıl Xətai m.
3,120,2300,4,18,1,Elmlər Akademiyası m.
2,60,500,4,9,0,Xırdalan
2,65,1560,14,17,1,Elmlər Akademiyası m.
2,80,750,3,16,1,8 Noyabr m.
1,50,700,7,16,1,28 May m.
2,60,700,8,20,1,20 Yanvar m.
3,90,899,8,16,1,20 Yanvar m.
3,125,1400,7,18,1,Nəsimi r.
2,60,700,7,16,1,20 Yanvar m.
3,150,900,7,17,1,Nəriman Nərimanov m.
3,100,850,5,5,0,Nəriman Nərimanov m.
2,65,900,6,7,0,Şah İsmayıl Xətai m.
2,50,700,6,16,1,Yasamal r.
4,134,2500,4,7,0,Ağ şəhər q.
2,40,699,4,5,0,28 May m.
1,46,700,8,14,1,28 May m.
3,100,800,10,18,1,Qara Qarayev m.
1,40,550,12,21,1,20 Yanvar m.
2,70,950,2,5,0,28 May m.
2,72,750,8,19,1,8 Noyabr m.
2,76,3500,3,3,0,Sahil m.
2,95,1500,6,17,1,Nəsimi r.
2,70,900,3,17,1,İçəri Şəhər m.
3,120,600,3,10,1,Həzi Aslanov m.
2,60,1700,3,5,0,Sahil m.
3,100,600,3,10,1,Həzi Aslanov m.
5,320,5800,18,32,1,Nəsimi r.
1,40,350,1,1,0,Bayıl q.
3,80,650,2,2,0,Sahil m.
3,80,800,7,9,0,Azadlıq Prospekti m.
3,120,1500,11,15,1,28 May m.
2,60,698,8,18,1,Nəsimi r.
2,70,700,13,18,1,Yeni Yasamal q.
1,40,549,4,10,1,Gənclik m.
2,60,700,3,9,0,Gənclik m.
2,75,800,3,12,1,Sumqayıt
2,80,1200,13,18,1,Nəsimi r.
2,75,1700,2,5,0,İçəri Şəhər m.
2,75,1000,6,10,1,Nəsimi r.
4,180,3900,2,34,1,28 May m.
3,75,800,5,17,1,Yasamal q.
2,50,650,8,16,1,20 Yanvar m.
3,125,1600,14,20,1,28 May m.
4,172,1599,15,22,1,28 May m.
3,140,2500,3,6,0,Xətai r.
3,90,1000,9,16,1,Əhmədli m.
2,60,1550,13,18,1,Nizami m.
3,90,1000,6,18,1,Həzi Aslanov m.
2,75,700,3,9,0,Gənclik m.
4,180,1200,13,18,1,İnşaatçılar m.
2,43,550,3,9,0,Memar Əcəmi m.
4,130,2200,15,17,1,Nizami m.
2,98,1900,11,27,1,8 Noyabr m.
2,95,1000,12,18,1,Nəsimi r.
2,65,1500,11,16,1,Elmlər Akademiyası m.
4,160,1499,6,16,1,Gənclik m.
3,140,1199,16,17,1,Nizami m.
2,65,600,2,5,0,Nizami m.
2,40,400,5,5,0,Qara Qarayev m.
3,120,1000,14,16,1,Elmlər Akademiyası m.
2,68,1500,10,21,1,Şah İsmayıl Xətai m.
2,92,900,5,16,1,Şah İsmayıl Xətai m.
4,170,2500,7,19,1,28 May m.
2,110,650,3,18,1,Yeni Yasamal q.
2,73,2000,10,20,1,28 May m.
2,65,1000,5,16,1,Koroğlu m.
3,85,1600,3,6,0,Sahil m.
2,90,650,2,19,1,Əhmədli q.
2,54,450,4,4,0,Masazır q.
2,70,2000,5,6,0,Ağ şəhər q.
2,80,849,8,16,1,Nizami m.
2,70,1500,9,19,1,Bayıl q.
3,140,1200,9,17,1,8 Noyabr m.
2,120,2900,12,19,1,Sahil m.
3,150,2700,10,18,1,28 May m.
3,150,1650,17,21,1,28 May m.
3,165,2200,6,8,0,Xətai r.
2,66,1100,13,22,1,Şah İsmayıl Xətai m.
3,125,850,13,14,1,Xətai r.
4,220,1500,14,18,1,Nəsimi r.
4,210,2000,2,2,0,İçəri Şəhər m.
2,75,699,9,19,1,Nəsimi r.
1,45,440,5,5,0,Memar Əcəmi m.
2,70,1300,2,5,0,İçəri Şəhər m.
3,80,650,2,2,0,Sahil m.
3,110,1500,5,27,1,8 Noyabr m.
4,210,1450,17,19,1,Nizami m.
2,85,650,10,18,1,Azadlıq Prospekti m.
2,71,600,1,5,0,Xalqlar Dostluğu m.
2,55,800,1,2,0,Nizami m.
3,80,1250,3,15,1,Nərimanov r.
4,180,2500,19,27,1,8 Noyabr m.
3,150,2000,12,27,1,8 Noyabr m.
4,180,2500,20,27,1,8 Noyabr m.
5,220,3000,22,27,1,8 Noyabr m.
3,110,1800,10,20,1,Ağ şəhər q.
3,148,1500,11,18,1,Azadlıq Prospekti m.
3,80,1450,16,20,1,28 May m.
2,72,750,8,19,1,8 Noyabr m.
2,75,1000,9,16,1,Nizami m.
4,175,2500,5,15,1,Sahil m.
3,95,1000,13,16,1,Badamdar q.
2,65,1200,13,16,1,Elmlər Akademiyası m.
3,120,850,9,17,1,Həzi Aslanov m.
3,178,2000,6,27,1,8 Noyabr m.
2,98,950,14,17,1,Qara Qarayev m.
2,75,1600,9,20,1,Ağ şəhər q.
2,70,699,9,10,1,Yasamal q.
3,150,1200,15,19,1,Şah İsmayıl Xətai m.
2,65,850,9,16,1,Gənclik m.
3,100,600,3,10,1,Həzi Aslanov m.
3,100,950,14,20,1,İnşaatçılar m.
3,140,1500,16,27,1,8 Noyabr m.
2,56,1800,5,5,0,28 May m.
3,95,700,19,20,1,Həzi Aslanov m.
2,100,1000,15,20,1,Elmlər Akademiyası m.
3,148,2000,15,27,1,8 Noyabr m.
3,80,800,3,9,0,İnşaatçılar m.
3,140,1700,9,18,1,Gənclik m.
2,47,600,19,20,1,20 Yanvar m.
2,65,1200,14,18,1,Nərimanov r.
2,50,650,2,5,0,Nizami m.
2,90,750,4,14,1,20 Yanvar m.
4,110,1000,3,9,0,Azadlıq Prospekti m.
4,90,850,3,9,0,Azadlıq Prospekti m.
2,65,1000,9,16,1,Nərimanov r.
3,55,550,4,5,0,Memar Əcəmi m.
3,65,800,2,5,0,Gənclik m.
3,156,1400,11,16,1,Nərimanov r.
1,40,700,15,17,1,28 May m.
2,55,550,3,5,0,Neftçilər m.
2,41,680,6,18,1,Yasamal q.
3,115,1200,13,20,1,Şah İsmayıl Xətai m.
4,178,2200,10,27,1,8 Noyabr m.
2,75,700,3,9,0,Gənclik m.
2,65,1200,9,16,1,Gənclik m.
4,157,2400,8,18,1,Şah İsmayıl Xətai m.
2,110,1200,7,18,1,Yasamal r.
4,178,1600,16,27,1,28 May m.
2,95,1500,5,8,0,Ağ şəhər q.
2,75,600,5,9,0,Nəsimi r.
3,110,1400,10,27,1,8 Noyabr m.
2,50,1200,11,17,1,28 May m.
2,60,600,3,18,1,Azadlıq Prospekti m.
2,110,650,4,16,1,Yeni Yasamal q.
3,111,1350,11,17,1,Gənclik m.
2,107,1050,4,16,1,Nəsimi r.
4,110,800,3,9,0,Azadlıq Prospekti m.
2,80,1000,3,16,1,Koroğlu m.
3,195,1300,6,16,1,Nizami m.
2,65,650,3,3,0,Nərimanov r.
2,75,1000,6,10,1,8 Noyabr m.
2,105,1700,16,21,1,Şah İsmayıl Xətai m.
3,120,1500,10,17,1,Nərimanov r.
3,130,800,6,17,1,Nizami m.
4,160,1300,3,3,0,Sahil m.
2,50,700,3,15,1,20 Yanvar m.
4,150,1000,15,22,1,Nəsimi r.
2,80,1400,15,16,1,Şah İsmayıl Xətai m.
1,40,700,11,19,1,Sahil m.
2,44,500,2,5,0,İnşaatçılar m.
2,65,600,16,17,1,Qara Qarayev m.
3,140,2500,6,16,1,Nəriman Nərimanov m.
3,160,1000,5,17,1,Gənclik m.
3,96,599,9,16,1,Qara Qarayev m.
2,45,500,2,5,0,İnşaatçılar m.
3,95,2500,7,16,1,28 May m.
3,180,2800,10,33,1,Nəsimi r.
3,100,750,14,16,1,Qara Qarayev m.
3,85,800,7,9,0,Azadlıq Prospekti m.
3,125,550,3,9,0,Xırdalan
2,90,999,6,10,1,8 Noyabr m.
3,150,1500,9,12,1,28 May m.
2,55,650,4,5,0,Elmlər Akademiyası m.
3,120,750,8,17,1,28 May m.
2,68,1000,7,16,1,Nəsimi r.
4,180,2999,14,27,1,8 Noyabr m.
3,120,850,5,10,1,Gənclik m.
3,85,800,7,9,0,Azadlıq Prospekti m.
3,85,800,7,9,0,Azadlıq Prospekti m.
2,65,600,3,18,1,Azadlıq Prospekti m.
3,50,1200,1,5,0,Memar Əcəmi m.
2,70,800,3,18,1,Nəriman Nərimanov m.
3,105,3500,3,8,0,Xətai r.
3,150,3000,10,20,1,Ağ şəhər q.
1,42,675,11,17,1,28 May m.
2,60,2100,5,7,0,Ağ şəhər q.
3,115,2500,5,8,0,Ağ şəhər q.
2,55,750,1,2,0,Nizami m.
4,255,4999,15,20,1,Sahil m.
3,80,700,5,9,0,İnşaatçılar m.
2,50,700,1,16,1,Əhmədli m.
2,70,2200,15,20,1,Ağ şəhər q.
1,40,550,7,9,0,Şah İsmayıl Xətai m.
3,125,700,3,16,1,Azadlıq Prospekti m.
3,90,1900,4,18,1,Elmlər Akademiyası m.
2,55,700,2,5,0,Nəriman Nərimanov m.
2,45,550,2,5,0,Bakıxanov q.
3,119,1500,3,7,0,Ağ şəhər q.
2,62,599,3,18,1,Azadlıq Prospekti m.
2,60,700,5,14,1,7
3,147,1700,17,27,1,8 Noyabr m.
3,65,650,6,6,0,İçəri Şəhər m.
2,40,500,4,5,0,Memar Əcəmi m.
1,40,500,1,5,0,Neftçilər m.
4,150,1600,13,18,1,Şah İsmayıl Xətai m.
2,70,1350,16,18,1,28 May m.
3,55,550,4,5,0,Memar Əcəmi m.
2,75,1700,2,4,0,Sahil m.
2,65,700,8,18,1,Nəsimi r.
2,50,399,1,5,0,Memar Əcəmi m.
2,75,1000,6,10,1,8 Noyabr m.
2,75,1500,8,16,1,Elmlər Akademiyası m.
2,104,1250,13,17,1,Koroğlu m.
3,125,2500,4,7,0,Ağ şəhər q.
2,68,650,10,17,1,Əhmədli m.
2,61,850,13,17,1,Koroğlu m.
3,80,900,11,18,1,20 Yanvar m.
2,75,1300,4,5,0,Sahil m.
2,66,830,15,16,1,Nəriman Nərimanov m.
2,45,650,3,5,0,Nəriman Nərimanov m.
2,55,1800,4,4,0,28 May m.
3,100,500,9,16,1,Sumqayıt
3,80,799,7,9,0,Azadlıq Prospekti m.
2,57,880,17,20,1,20 Yanvar m.
2,115,700,4,18,1,Nəriman Nərimanov m.
3,148,1600,19,27,1,8 Noyabr m.
4,180,1500,7,18,1,Nəsimi r.
2,100,1800,13,22,1,28 May m.
2,75,1000,14,16,1,Koroğlu m.
2,50,600,2,4,0,28 May m.
3,120,2500,12,17,1,Nizami m.
2,60,700,8,18,1,Nəsimi r.
2,100,1000,15,27,1,8 Noyabr m.
2,70,750,5,6,0,28 May m.
3,103,1600,16,27,1,8 Noyabr m.
3,100,1100,4,8,0,Nəriman Nərimanov m.
2,100,1100,24,24,1,Şah İsmayıl Xətai m.
2,90,800,7,14,1,Nəriman Nərimanov m.
2,84,1800,3,3,0,İçəri Şəhər m.
3,128,2500,14,23,1,Nizami m.
2,65,750,3,3,0,Nəriman Nərimanov m.
2,60,1100,3,16,1,Elmlər Akademiyası m.
3,100,750,14,16,1,Qara Qarayev m.
3,125,2500,12,17,1,28 May m.
4,172,1600,15,22,1,28 May m.
2,60,1300,8,16,1,Nizami m.
3,80,900,11,18,1,20 Yanvar m.
2,60,500,5,5,0,Xətai r.
3,151,1200,14,18,1,Gənclik m.
3,137,2300,13,21,1,Nəriman Nərimanov m.
3,110,2000,19,27,1,8 Noyabr m.
3,145,1600,10,27,1,8 Noyabr m.
3,150,2700,11,27,1,Elmlər Akademiyası m.
3,150,1600,10,27,1,8 Noyabr m.
2,90,1250,16,19,1,Nizami m.
2,95,1900,5,12,1,İçəri Şəhər m.
2,68,1200,16,21,1,28 May m.
2,65,700,12,18,1,İnşaatçılar m.
3,79,900,11,18,1,İnşaatçılar m.
3,132,800,6,17,1,Həzi Aslanov m.
2,90,750,5,14,1,20 Yanvar m.
2,95,1800,6,16,1,Bayıl q.
2,90,850,6,16,1,Nəriman Nərimanov m.
