location,rooms,area_m2,price,url
"Elan №5756281 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 110 m², 4/17 mərtəbə",2,110,700,https://bina.az/items/5756281
"Elan №5758743 - Bakı, Xətai r., 2 otaqlı, 45 m², 1/1 mərtəbə",2,45,450,https://bina.az/items/5758743
"Elan №5737668 - Bakı, Neftçilər m., 2 otaqlı, 38 m², 1/5 mərtəbə",2,38,500,https://bina.az/items/5737668
"Elan №5453378 - Bakı, Xətai r., 3 otaqlı, 100 m², 12/19 mərtəbə",3,100,1050,https://bina.az/items/5453378
"Elan №5758739 - Bakı, 20 Yanvar m., 3 otaqlı, 110 m², 5/15 mərtəbə",3,110,1200,https://bina.az/items/5758739
"Elan №5758735 - Bakı, Yeni Yasamal q., 3 otaqlı, 110 m², 9/16 mərtəbə",3,110,1100,https://bina.az/items/5758735
"Elan №5758733 - Bakı, Nəsimi r., 3 otaqlı, 160 m², 2/18 mərtəbə",3,160,850,https://bina.az/items/5758733
"Elan №5758734 - Bakı, Həzi Aslanov m., 3 otaqlı, 90 m², 5/18 mərtəbə",3,90,800,https://bina.az/items/5758734
"Elan №5758731 - Bakı, 28 May m., 3 otaqlı, 170 m², 4/22 mərtəbə",3,170,2000,https://bina.az/items/5758731
"Elan №5758730 - Bakı, Dərnəgül m., 2 otaqlı, 65 m², 10/16 mərtəbə",2,65,750,https://bina.az/items/5758730
"Elan №5758726 - Bakı, 8 Noyabr m., 5 otaqlı, 160 m², 18/20 mərtəbə",5,160,1100,https://bina.az/items/5758726
"Elan №5758724 - Bakı, Memar Əcəmi m., 3 otaqlı, 55 m², 4/5 mərtəbə",3,55,550,https://bina.az/items/5758724
"Elan №5758723 - Bakı, Şah İsmayıl Xətai m., 4 otaqlı, 175 m², 1/6 mərtəbə",4,175,3000,https://bina.az/items/5758723
"Elan №5758720 - Bakı, 20 Yanvar m., 3 otaqlı, 100 m², 15/17 mərtəbə",3,100,1200,https://bina.az/items/5758720
"Elan №5758715 - Bakı, 28 May m., 3 otaqlı, 145 m², 9/20 mərtəbə",3,145,1700,https://bina.az/items/5758715
"Elan №5758716 - Bakı, 28 May m., 4 otaqlı, 210 m², 13/17 mərtəbə",4,210,2000,https://bina.az/items/5758716
"Elan №5758709 - Bakı, Sahil m., 3 otaqlı, 140 m², 8/16 mərtəbə",3,140,1300,https://bina.az/items/5758709
"Elan №5756354 - Bakı, 20 Yanvar m., 1 otaqlı, 30 m², 4/20 mərtəbə",1,30,500,https://bina.az/items/5756354
"Elan №5758702 - Bakı, Səbail r., 2 otaqlı, 75 m², 4/5 mərtəbə",2,75,900,https://bina.az/items/5758702
"Elan №5758699 - Bakı, 20 Yanvar m., 3 otaqlı, 110 m², 14/16 mərtəbə",3,110,1200,https://bina.az/items/5758699
"Elan №5758698 - Bakı, Əhmədli m., 2 otaqlı, 120 m², 11/16 mərtəbə",2,120,750,https://bina.az/items/5758698
"Elan №5668470 - Bakı, Sahil m., 2 otaqlı, 40 m², 3/3 mərtəbə",2,40,800,https://bina.az/items/5668470
"Elan №5758688 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 115 m², 14/16 mərtəbə",3,115,1000,https://bina.az/items/5758688
"Elan №5758685 - Bakı, Gənclik m., 2 otaqlı, 65 m², 9/16 mərtəbə",2,65,850,https://bina.az/items/5758685
"Elan №5758684 - Bakı, Memar Əcəmi m., 2 otaqlı, 42 m², 3/5 mərtəbə",2,42,600,https://bina.az/items/5758684
"Elan №5755346 - Bakı, İnşaatçılar m., 2 otaqlı, 80 m², 13/20 mərtəbə",2,80,700,https://bina.az/items/5755346
"Elan №5758679 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 110 m², 23/24 mərtəbə",2,110,1250,https://bina.az/items/5758679
"Elan №5758677 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 8/14 mərtəbə",2,70,1500,https://bina.az/items/5758677
"Elan №5758674 - Bakı, Həzi Aslanov m., 2 otaqlı, 51 m², 1/9 mərtəbə",2,51,550,https://bina.az/items/5758674
"Elan №5758672 - Bakı, 20 Yanvar m., 1 otaqlı, 30 m², 4/20 mərtəbə",1,30,499,https://bina.az/items/5758672
"Elan №5758670 - Bakı, Nizami m., 3 otaqlı, 160 m², 7/8 mərtəbə",3,160,1600,https://bina.az/items/5758670
"Elan №5758667 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 100 m², 4/21 mərtəbə",3,100,1000,https://bina.az/items/5758667
"Elan №5758669 - Bakı, Neftçilər m., 2 otaqlı, 87 m², 6/14 mərtəbə",2,87,800,https://bina.az/items/5758669
"Elan №5758661 - Xırdalan, Xırdalan, 2 otaqlı, 70 m², 5/8 mərtəbə",2,70,480,https://bina.az/items/5758661
"Elan №5749497 - Bakı, Nizami m., 3 otaqlı, 135 m², 10/16 mərtəbə",3,135,1500,https://bina.az/items/5749497
"Elan №5758659 - Bakı, Nizami m., 2 otaqlı, 80 m², 6/13 mərtəbə",2,80,700,https://bina.az/items/5758659
"Elan №5758657 - Bakı, Yasamal q., 2 otaqlı, 90 m², 4/14 mərtəbə",2,90,750,https://bina.az/items/5758657
"Elan №5225738 - Bakı, Badamdar q., 4 otaqlı, 150 m², 17/19 mərtəbə",4,150,2000,https://bina.az/items/5225738
"Elan №5747017 - Bakı, Badamdar q., 3 otaqlı, 150 m², 15/18 mərtəbə",3,150,1500,https://bina.az/items/5747017
"Elan №5721716 - Bakı, Ağ şəhər q., 2 otaqlı, 90 m², 2/6 mərtəbə",2,90,1100,https://bina.az/items/5721716
"Elan №5758650 - Bakı, 20 Yanvar m., 2 otaqlı, 50 m², 6/20 mərtəbə",2,50,670,https://bina.az/items/5758650
"Elan №5680759 - Bakı, İnşaatçılar m., 3 otaqlı, 130 m², 5/17 mərtəbə",3,130,800,https://bina.az/items/5680759
"Elan №5758644 - Bakı, Xətai r., 3 otaqlı, 125 m², 6/7 mərtəbə",3,125,2400,https://bina.az/items/5758644
"Elan №5641888 - Bakı, 20 Yanvar m., 3 otaqlı, 90 m², 4/18 mərtəbə",3,90,900,https://bina.az/items/5641888
"Elan №5641997 - Bakı, Gənclik m., 3 otaqlı, 114 m², 4/15 mərtəbə",3,114,1250,https://bina.az/items/5641997
"Elan №5693077 - Bakı, 28 May m., 4 otaqlı, 230 m², 4/22 mərtəbə",4,230,1500,https://bina.az/items/5693077
"Elan №5750145 - Bakı, 20 Yanvar m., 2 otaqlı, 55 m², 16/20 mərtəbə",2,55,650,https://bina.az/items/5750145
"Elan №5758639 - Bakı, Neftçilər m., 2 otaqlı, 90 m², 5/17 mərtəbə",2,90,750,https://bina.az/items/5758639
"Elan №5758633 - Bakı, Dərnəgül m., 2 otaqlı, 65 m², 10/16 mərtəbə",2,65,749,https://bina.az/items/5758633
"Elan №5497305 - Bakı, Nəsimi r., 3 otaqlı, 120 m², 15/17 mərtəbə",3,120,1500,https://bina.az/items/5497305
"Elan №5758632 - Bakı, İçəri Şəhər m., 2 otaqlı, 101 m², 5/10 mərtəbə",2,101,2800,https://bina.az/items/5758632
"Elan №5758626 - Bakı, İçəri Şəhər m., 4 otaqlı, 325 m², 5/10 mərtəbə",4,325,6300,https://bina.az/items/5758626
"Elan №5355940 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 75 m², 6/7 mərtəbə",2,75,900,https://bina.az/items/5355940
"Elan №5758625 - Bakı, Nizami m., 2 otaqlı, 80 m², 2/9 mərtəbə",2,80,800,https://bina.az/items/5758625
"Elan №5609932 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 4/8 mərtəbə",3,120,1800,https://bina.az/items/5609932
"Elan №5758613 - Xırdalan, Xırdalan, 3 otaqlı, 65 m², 11/16 mərtəbə",3,65,450,https://bina.az/items/5758613
"Elan №5758609 - Bakı, Qara Qarayev m., 2 otaqlı, 102 m², 16/16 mərtəbə",2,102,800,https://bina.az/items/5758609
"Elan №5758605 - Bakı, 28 May m., 3 otaqlı, 150 m², 11/21 mərtəbə",3,150,1700,https://bina.az/items/5758605
"Elan №5679536 - Bakı, Nizami m., 3 otaqlı, 126 m², 8/16 mərtəbə",3,126,1300,https://bina.az/items/5679536
"Elan №5758607 - Bakı, Memar Əcəmi m., 3 otaqlı, 95 m², 15/17 mərtəbə",3,95,1200,https://bina.az/items/5758607
"Elan №5733076 - Bakı, 8 Noyabr m., 2 otaqlı, 56 m², 6/15 mərtəbə",2,56,800,https://bina.az/items/5733076
"Elan №5758603 - Bakı, Memar Əcəmi m., 2 otaqlı, 45 m², 4/5 mərtəbə",2,45,440,https://bina.az/items/5758603
"Elan №5724957 - Bakı, 20 Yanvar m., 3 otaqlı, 90 m², 15/16 mərtəbə",3,90,1200,https://bina.az/items/5724957
"Elan №5752187 - Bakı, 20 Yanvar m., 2 otaqlı, 60 m², 6/19 mərtəbə",2,60,600,https://bina.az/items/5752187
"Elan №5758588 - Bakı, Sahil m., 4 otaqlı, 125 m², 3/4 mərtəbə",4,125,2000,https://bina.az/items/5758588
"Elan №5731393 - Bakı, 28 May m., 4 otaqlı, 230 m², 4/22 mərtəbə",4,230,1500,https://bina.az/items/5731393
"Elan №5752488 - Bakı, Koroğlu m., 3 otaqlı, 104 m², 5/18 mərtəbə",3,104,1300,https://bina.az/items/5752488
"Elan №5758591 - Bakı, Qara Qarayev m., 2 otaqlı, 89 m², 3/11 mərtəbə",2,89,850,https://bina.az/items/5758591
"Elan №5758590 - Bakı, Nərimanov r., 3 otaqlı, 160 m², 3/18 mərtəbə",3,160,850,https://bina.az/items/5758590
"Elan №5758589 - Bakı, Nizami m., 2 otaqlı, 80 m², 2/9 mərtəbə",2,80,799,https://bina.az/items/5758589
"Elan №5749603 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 105 m², 24/24 mərtəbə",2,105,1150,https://bina.az/items/5749603
"Elan №5758586 - Xırdalan, Xırdalan, 2 otaqlı, 60 m², 5/8 mərtəbə",2,60,500,https://bina.az/items/5758586
"Elan №5758584 - Bakı, Nizami m., 2 otaqlı, 80 m², 2/9 mərtəbə",2,80,800,https://bina.az/items/5758584
"Elan №5758566 - Bakı, Memar Əcəmi m., 2 otaqlı, 50 m², 5/5 mərtəbə",2,50,600,https://bina.az/items/5758566
"Elan №5564209 - Bakı, Ağ şəhər q., 3 otaqlı, 103.8 m², 2/7 mərtəbə",3,8,2300,https://bina.az/items/5564209
"Elan №5256101 - Bakı, Memar Əcəmi m., 2 otaqlı, 55 m², 5/5 mərtəbə",2,55,500,https://bina.az/items/5256101
"Elan №5727340 - Bakı, Yasamal r., 3 otaqlı, 168 m², 7/8 mərtəbə",3,168,1400,https://bina.az/items/5727340
"Elan №5758572 - Xırdalan, Xırdalan, 3 otaqlı, 62 m², 2/5 mərtəbə",3,62,450,https://bina.az/items/5758572
"Elan №5704540 - Bakı, Həzi Aslanov m., 2 otaqlı, 60 m², 12/17 mərtəbə",2,60,520,https://bina.az/items/5704540
"Elan №5758570 - Bakı, 28 May m., 2 otaqlı, 50 m², 4/4 mərtəbə",2,50,1800,https://bina.az/items/5758570
"Elan №5758568 - Bakı, 8 Noyabr m., 3 otaqlı, 147 m², 11/27 mərtəbə",3,147,2600,https://bina.az/items/5758568
"Elan №5758541 - Bakı, Dərnəgül m., 2 otaqlı, 65 m², 10/16 mərtəbə",2,65,750,https://bina.az/items/5758541
"Elan №5758564 - Bakı, Nizami m., 2 otaqlı, 80 m², 2/9 mərtəbə",2,80,800,https://bina.az/items/5758564
"Elan №5701252 - Bakı, Gənclik m., 2 otaqlı, 83 m², 4/17 mərtəbə",2,83,1200,https://bina.az/items/5701252
"Elan №5758547 - Bakı, Yasamal r., 2 otaqlı, 60 m², 4/5 mərtəbə",2,60,650,https://bina.az/items/5758547
"Elan №5758562 - Bakı, Nizami m., 2 otaqlı, 80 m², 2/9 mərtəbə",2,80,800,https://bina.az/items/5758562
"Elan №5609010 - Bakı, 28 May m., 4 otaqlı, 173 m², 15/22 mərtəbə",4,173,1600,https://bina.az/items/5609010
"Elan №5366944 - Bakı, Ağ şəhər q., 4 otaqlı, 215 m², 5/7 mərtəbə",4,215,3000,https://bina.az/items/5366944
"Elan №5758552 - Bakı, Sahil m., 2 otaqlı, 50 m², 4/4 mərtəbə",2,50,1800,https://bina.az/items/5758552
"Elan №5758551 - Bakı, 8 Noyabr m., 3 otaqlı, 150 m², 13/16 mərtəbə",3,150,1100,https://bina.az/items/5758551
"Elan №5743329 - Bakı, Nərimanov r., 2 otaqlı, 60 m², 3/3 mərtəbə",2,60,700,https://bina.az/items/5743329
"Elan №5758550 - Bakı, Memar Əcəmi m., 2 otaqlı, 80 m², 3/5 mərtəbə",2,80,450,https://bina.az/items/5758550
"Elan №5758543 - Bakı, İnşaatçılar m., 2 otaqlı, 60 m², 8/11 mərtəbə",2,60,490,https://bina.az/items/5758543
"Elan №5758539 - Bakı, Qara Qarayev m., 2 otaqlı, 102 m², 16/16 mərtəbə",2,102,750,https://bina.az/items/5758539
"Elan №5758534 - Bakı, 8 Noyabr m., 2 otaqlı, 75 m², 6/10 mərtəbə",2,75,1000,https://bina.az/items/5758534
"Elan №5758538 - Bakı, Həzi Aslanov m., 2 otaqlı, 85 m², 9/18 mərtəbə",2,85,750,https://bina.az/items/5758538
"Elan №5757889 - Bakı, Gənclik m., 2 otaqlı, 105 m², 2/16 mərtəbə",2,105,1000,https://bina.az/items/5757889
"Elan №5758533 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 75 m², 16/20 mərtəbə",2,75,750,https://bina.az/items/5758533
"Elan №5752183 - Bakı, Nizami m., 3 otaqlı, 170 m², 7/9 mərtəbə",3,170,1200,https://bina.az/items/5752183
"Elan №5430814 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 50 m², 5/5 mərtəbə",2,50,650,https://bina.az/items/5430814
"Elan №5580731 - Bakı, Yeni Yasamal q., 3 otaqlı, 110 m², 4/19 mərtəbə",3,110,950,https://bina.az/items/5580731
"Elan №5758524 - Bakı, İnşaatçılar m., 2 otaqlı, 90 m², 4/14 mərtəbə",2,90,750,https://bina.az/items/5758524
"Elan №5758518 - Bakı, Nəsimi r., 1 otaqlı, 50 m², 2/5 mərtəbə",1,50,600,https://bina.az/items/5758518
"Elan №5720506 - Bakı, 8 Noyabr m., 2 otaqlı, 56 m², 12/18 mərtəbə",2,56,800,https://bina.az/items/5720506
"Elan №5749470 - Bakı, Yasamal r., 3 otaqlı, 125 m², 5/16 mərtəbə",3,125,600,https://bina.az/items/5749470
"Elan №5609255 - Bakı, Sahil m., 3 otaqlı, 90 m², 2/2 mərtəbə",3,90,1200,https://bina.az/items/5609255
"Elan №4734947 - Bakı, İnşaatçılar m., 3 otaqlı, 120 m², 10/20 mərtəbə",3,120,950,https://bina.az/items/4734947
"Elan №5439614 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 85 m², 13/19 mərtəbə",2,85,1300,https://bina.az/items/5439614
"Elan №5757509 - Bakı, İnşaatçılar m., 2 otaqlı, 65 m², 17/23 mərtəbə",2,65,749,https://bina.az/items/5757509
"Elan №5758505 - Bakı, 28 May m., 3 otaqlı, 135 m², 3/16 mərtəbə",3,135,1200,https://bina.az/items/5758505
"Elan №5758507 - Bakı, Qara Qarayev m., 2 otaqlı, 105 m², 16/16 mərtəbə",2,105,750,https://bina.az/items/5758507
"Elan №5671766 - Bakı, Nizami m., 3 otaqlı, 135 m², 10/16 mərtəbə",3,135,1500,https://bina.az/items/5671766
"Elan №5758501 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 102 m², 17/21 mərtəbə",3,102,1600,https://bina.az/items/5758501
"Elan №5758500 - Bakı, Nəsimi r., 1 otaqlı, 50 m², 2/3 mərtəbə",1,50,600,https://bina.az/items/5758500
"Elan №5758496 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 150 m², 3/16 mərtəbə",3,150,449,https://bina.az/items/5758496
"Elan №5758492 - Bakı, 28 May m., 3 otaqlı, 80 m², 3/5 mərtəbə",3,80,650,https://bina.az/items/5758492
"Elan №5625581 - Bakı, Memar Əcəmi m., 2 otaqlı, 76 m², 17/18 mərtəbə",2,76,700,https://bina.az/items/5625581
"Elan №5758490 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 115 m², 24/25 mərtəbə",2,115,1200,https://bina.az/items/5758490
"Elan №5608321 - Bakı, Ağ şəhər q., 2 otaqlı, 90 m², 3/7 mərtəbə",2,90,1200,https://bina.az/items/5608321
"Elan №5729770 - Bakı, 28 May m., 2 otaqlı, 50 m², 2/5 mərtəbə",2,50,750,https://bina.az/items/5729770
"Elan №5758486 - Bakı, Nəsimi r., 2 otaqlı, 56 m², 14/18 mərtəbə",2,56,1000,https://bina.az/items/5758486
"Elan №5714259 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 120 m², 6/18 mərtəbə",2,120,1500,https://bina.az/items/5714259
"Elan №5757748 - Bakı, Nərimanov r., 2 otaqlı, 85 m², 13/17 mərtəbə",2,85,900,https://bina.az/items/5757748
"Elan №5758480 - Bakı, 28 May m., 3 otaqlı, 75 m², 15/16 mərtəbə",3,75,1400,https://bina.az/items/5758480
"Elan №5758479 - Bakı, Azadlıq Prospekti m., 1 otaqlı, 50 m², 5/17 mərtəbə",1,50,600,https://bina.az/items/5758479
"Elan №5758475 - Bakı, Nizami r., 2 otaqlı, 90 m², 5/16 mərtəbə",2,90,670,https://bina.az/items/5758475
"Elan №5757793 - Bakı, Nizami m., 3 otaqlı, 165 m², 7/9 mərtəbə",3,165,1400,https://bina.az/items/5757793
"Elan №5758472 - Bakı, Memar Əcəmi m., 2 otaqlı, 35 m², 3/5 mərtəbə",2,35,450,https://bina.az/items/5758472
"Elan №5675363 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 120 m², 14/20 mərtəbə",3,120,1000,https://bina.az/items/5675363
"Elan №5758465 - Bakı, Azadlıq Prospekti m., 3 otaqlı, 85 m², 4/5 mərtəbə",3,85,650,https://bina.az/items/5758465
"Elan №5758461 - Bakı, Ağ şəhər q., 4 otaqlı, 145 m², 1/5 mərtəbə",4,145,1100,https://bina.az/items/5758461
"Elan №5757351 - Bakı, 20 Yanvar m., 3 otaqlı, 78 m², 11/18 mərtəbə",3,78,900,https://bina.az/items/5757351
"Elan №5758455 - Bakı, Ağ şəhər q., 3 otaqlı, 112 m², 3/7 mərtəbə",3,112,2999,https://bina.az/items/5758455
"Elan №5758452 - Bakı, 28 May m., 3 otaqlı, 120 m², 8/17 mərtəbə",3,120,1200,https://bina.az/items/5758452
"Elan №5758451 - Bakı, Nizami m., 3 otaqlı, 80 m², 2/9 mərtəbə",3,80,800,https://bina.az/items/5758451
"Elan №5733600 - Bakı, Memar Əcəmi m., 3 otaqlı, 100 m², 3/10 mərtəbə",3,100,700,https://bina.az/items/5733600
"Elan №4977228 - Bakı, 28 May m., 3 otaqlı, 145 m², 9/14 mərtəbə",3,145,1700,https://bina.az/items/4977228
"Elan №5758442 - Bakı, Həzi Aslanov q., 2 otaqlı, 42 m², 2/9 mərtəbə",2,42,400,https://bina.az/items/5758442
"Elan №5758438 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 107 m², 5/17 mərtəbə",3,107,2000,https://bina.az/items/5758438
"Elan №5723094 - Bakı, Gənclik m., 2 otaqlı, 65 m², 10/16 mərtəbə",2,65,1000,https://bina.az/items/5723094
"Elan №5758434 - Bakı, Nərimanov r., 1 otaqlı, 40 m², 11/19 mərtəbə",1,40,699,https://bina.az/items/5758434
"Elan №5758432 - Bakı, İnşaatçılar m., 2 otaqlı, 90 m², 4/14 mərtəbə",2,90,750,https://bina.az/items/5758432
"Elan №5519205 - Bakı, Xalqlar Dostluğu m., 3 otaqlı, 90 m², 9/10 mərtəbə",3,90,650,https://bina.az/items/5519205
"Elan №5758422 - Bakı, İnşaatçılar m., 3 otaqlı, 136 m², 3/12 mərtəbə",3,136,1000,https://bina.az/items/5758422
"Elan №5723804 - Bakı, Nəsimi r., 3 otaqlı, 145 m², 16/17 mərtəbə",3,145,1550,https://bina.az/items/5723804
"Elan №5674482 - Xırdalan, Xırdalan, 2 otaqlı, 62 m², 4/16 mərtəbə",2,62,450,https://bina.az/items/5674482
"Elan №5758418 - Bakı, 28 May m., 2 otaqlı, 67 m², 8/16 mərtəbə",2,67,750,https://bina.az/items/5758418
"Elan №5298882 - Bakı, Binəqədi r., 2 otaqlı, 87 m², 4/18 mərtəbə",2,87,700,https://bina.az/items/5298882
"Elan №5658543 - Bakı, Gənclik m., 3 otaqlı, 140 m², 13/17 mərtəbə",3,140,1500,https://bina.az/items/5658543
"Elan №5513212 - Bakı, 28 May m., 3 otaqlı, 128 m², 5/16 mərtəbə",3,128,1800,https://bina.az/items/5513212
"Elan №5758412 - Bakı, Nəsimi r., 2 otaqlı, 54 m², 3/4 mərtəbə",2,54,550,https://bina.az/items/5758412
"Elan №5758408 - Bakı, Nizami m., 2 otaqlı, 81 m², 2/10 mərtəbə",2,81,799,https://bina.az/items/5758408
"Elan №5736857 - Bakı, Əhmədli q., 3 otaqlı, 86 m², 7/16 mərtəbə",3,86,650,https://bina.az/items/5736857
"Elan №5757936 - Bakı, 28 May m., 2 otaqlı, 85 m², 7/16 mərtəbə",2,85,800,https://bina.az/items/5757936
"Elan №5758406 - Bakı, Yeni Günəşli q., 2 otaqlı, 60 m², 8/9 mərtəbə",2,60,400,https://bina.az/items/5758406
"Elan №5750629 - Bakı, Nizami m., 3 otaqlı, 85 m², 6/10 mərtəbə",3,85,800,https://bina.az/items/5750629
"Elan №5102341 - Bakı, Sahil m., 4 otaqlı, 240 m², 4/16 mərtəbə",4,240,3800,https://bina.az/items/5102341
"Elan №5758399 - Bakı, Nizami m., 2 otaqlı, 80 m², 2/9 mərtəbə",2,80,800,https://bina.az/items/5758399
"Elan №5758393 - Bakı, 28 May m., 3 otaqlı, 82 m², 14/16 mərtəbə",3,82,1400,https://bina.az/items/5758393
"Elan №5758390 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 100 m², 1/5 mərtəbə",3,100,850,https://bina.az/items/5758390
"Elan №5758389 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 90 m², 20/21 mərtəbə",2,90,1000,https://bina.az/items/5758389
"Elan №5724022 - Bakı, Nəsimi r., 2 otaqlı, 90 m², 1/32 mərtəbə",2,90,2500,https://bina.az/items/5724022
"Elan №5544677 - Bakı, 28 May m., 3 otaqlı, 85 m², 2/5 mərtəbə",3,85,900,https://bina.az/items/5544677
"Elan №5758375 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 90 m², 5/9 mərtəbə",3,90,1200,https://bina.az/items/5758375
"Elan №5758367 - Xırdalan, Xırdalan, 2 otaqlı, 56 m², 13/16 mərtəbə",2,56,450,https://bina.az/items/5758367
"Elan №5758363 - Bakı, Nizami m., 2 otaqlı, 85 m², 3/18 mərtəbə",2,85,1200,https://bina.az/items/5758363
"Elan №5623759 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 80 m², 6/11 mərtəbə",2,80,550,https://bina.az/items/5623759
"Elan №5758353 - Xırdalan, Xırdalan, 2 otaqlı, 110 m², 3/7 mərtəbə",2,110,235,https://bina.az/items/5758353
"Elan №5758343 - Bakı, Həzi Aslanov q., 2 otaqlı, 37 m², 2/5 mərtəbə",2,37,270,https://bina.az/items/5758343
"Elan №5758342 - Bakı, Həzi Aslanov m., 2 otaqlı, 60 m², 10/16 mərtəbə",2,60,500,https://bina.az/items/5758342
"Elan №5758322 - Bakı, Neftçilər m., 2 otaqlı, 50 m², 3/5 mərtəbə",2,50,200,https://bina.az/items/5758322
"Elan №5758320 - Bakı, 28 May m., 3 otaqlı, 79 m², 3/5 mərtəbə",3,79,650,https://bina.az/items/5758320
"Elan №5757180 - Bakı, Sahil m., 3 otaqlı, 90 m², 2/2 mərtəbə",3,90,650,https://bina.az/items/5757180
"Elan №5373143 - Bakı, Şah İsmayıl Xətai m., 4 otaqlı, 185 m², 19/27 mərtəbə",4,185,2500,https://bina.az/items/5373143
"Elan №5182161 - Bakı, Ağ şəhər q., 4 otaqlı, 140 m², 3/7 mərtəbə",4,140,2500,https://bina.az/items/5182161
"Elan №5757048 - Bakı, Nizami m., 2 otaqlı, 70 m², 2/5 mərtəbə",2,70,649,https://bina.az/items/5757048
"Elan №5745275 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 70 m², 12/20 mərtəbə",2,70,1400,https://bina.az/items/5745275
"Elan №5745132 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 90 m², 9/15 mərtəbə",2,90,1350,https://bina.az/items/5745132
"Elan №5751601 - Bakı, 28 May m., 2 otaqlı, 50 m², 4/4 mərtəbə",2,50,1800,https://bina.az/items/5751601
"Elan №5758309 - Bakı, Memar Əcəmi m., 2 otaqlı, 55 m², 17/19 mərtəbə",2,55,600,https://bina.az/items/5758309
"Elan №5631512 - Bakı, 8 Noyabr m., 3 otaqlı, 130 m², 16/20 mərtəbə",3,130,1200,https://bina.az/items/5631512
